"Kod";"Nazwa";"Wiek";"Płeć";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
1809000;"Powiat lubaczowski";"ogółem";"ogółem";"2003";57737;"osoba";"";
1809000;"Powiat lubaczowski";"ogółem";"ogółem";"2004";57380;"osoba";"";
1809000;"Powiat lubaczowski";"ogółem";"ogółem";"2005";57225;"osoba";"";
1809000;"Powiat lubaczowski";"ogółem";"ogółem";"2006";57022;"osoba";"";
1809000;"Powiat lubaczowski";"ogółem";"ogółem";"2007";56960;"osoba";"";
1809000;"Powiat lubaczowski";"ogółem";"ogółem";"2008";56828;"osoba";"";
1809000;"Powiat lubaczowski";"ogółem";"ogółem";"2009";56811;"osoba";"";
1809000;"Powiat lubaczowski";"ogółem";"ogółem";"2010";57862;"osoba";"";
1809000;"Powiat lubaczowski";"ogółem";"ogółem";"2011";57635;"osoba";"";
1809000;"Powiat lubaczowski";"ogółem";"ogółem";"2012";57283;"osoba";"";
1809000;"Powiat lubaczowski";"ogółem";"ogółem";"2013";57057;"osoba";"";
1809000;"Powiat lubaczowski";"ogółem";"ogółem";"2014";56895;"osoba";"";
1809000;"Powiat lubaczowski";"ogółem";"ogółem";"2015";56536;"osoba";"";
1809000;"Powiat lubaczowski";"ogółem";"ogółem";"2016";56352;"osoba";"";
1809000;"Powiat lubaczowski";"ogółem";"ogółem";"2017";56086;"osoba";"";
1809000;"Powiat lubaczowski";"ogółem";"ogółem";"2018";55652;"osoba";"";
1809000;"Powiat lubaczowski";"ogółem";"ogółem";"2019";;"osoba";"n";
1810000;"Powiat łańcucki";"ogółem";"ogółem";"2002";77378;"osoba";"";
1810000;"Powiat łańcucki";"ogółem";"ogółem";"2003";77541;"osoba";"";
1810000;"Powiat łańcucki";"ogółem";"ogółem";"2004";77534;"osoba";"";
1810000;"Powiat łańcucki";"ogółem";"ogółem";"2005";77721;"osoba";"";
1810000;"Powiat łańcucki";"ogółem";"ogółem";"2006";77761;"osoba";"";
1810000;"Powiat łańcucki";"ogółem";"ogółem";"2007";77916;"osoba";"";
1810000;"Powiat łańcucki";"ogółem";"ogółem";"2008";78139;"osoba";"";
1810000;"Powiat łańcucki";"ogółem";"ogółem";"2009";78359;"osoba";"";
1810000;"Powiat łańcucki";"ogółem";"ogółem";"2010";79289;"osoba";"";
1810000;"Powiat łańcucki";"ogółem";"ogółem";"2011";79623;"osoba";"";
1810000;"Powiat łańcucki";"ogółem";"ogółem";"2012";79660;"osoba";"";
1810000;"Powiat łańcucki";"ogółem";"ogółem";"2013";79866;"osoba";"";
1810000;"Powiat łańcucki";"ogółem";"ogółem";"2014";80028;"osoba";"";
1810000;"Powiat łańcucki";"ogółem";"ogółem";"2015";80201;"osoba";"";
1810000;"Powiat łańcucki";"ogółem";"ogółem";"2016";80464;"osoba";"";
1810000;"Powiat łańcucki";"ogółem";"ogółem";"2017";80741;"osoba";"";
1810000;"Powiat łańcucki";"ogółem";"ogółem";"2018";80834;"osoba";"";
1810000;"Powiat łańcucki";"ogółem";"ogółem";"2019";;"osoba";"n";
1811000;"Powiat mielecki";"ogółem";"ogółem";"2002";132830;"osoba";"";
1811000;"Powiat mielecki";"ogółem";"ogółem";"2003";132862;"osoba";"";
1811000;"Powiat mielecki";"ogółem";"ogółem";"2004";133111;"osoba";"";
1811000;"Powiat mielecki";"ogółem";"ogółem";"2005";133255;"osoba";"";
1811000;"Powiat mielecki";"ogółem";"ogółem";"2006";133158;"osoba";"";
1811000;"Powiat mielecki";"ogółem";"ogółem";"2007";133314;"osoba";"";
1811000;"Powiat mielecki";"ogółem";"ogółem";"2008";133637;"osoba";"";
1811000;"Powiat mielecki";"ogółem";"ogółem";"2009";133986;"osoba";"";
1811000;"Powiat mielecki";"ogółem";"ogółem";"2010";136042;"osoba";"";
1811000;"Powiat mielecki";"ogółem";"ogółem";"2011";136179;"osoba";"";
1811000;"Powiat mielecki";"ogółem";"ogółem";"2012";136296;"osoba";"";
1811000;"Powiat mielecki";"ogółem";"ogółem";"2013";136403;"osoba";"";
1811000;"Powiat mielecki";"ogółem";"ogółem";"2014";136313;"osoba";"";
1811000;"Powiat mielecki";"ogółem";"ogółem";"2015";136263;"osoba";"";
1811000;"Powiat mielecki";"ogółem";"ogółem";"2016";136315;"osoba";"";
1811000;"Powiat mielecki";"ogółem";"ogółem";"2017";136666;"osoba";"";
1811000;"Powiat mielecki";"ogółem";"ogółem";"2018";136673;"osoba";"";
1811000;"Powiat mielecki";"ogółem";"ogółem";"2019";;"osoba";"n";
1812000;"Powiat niżański";"ogółem";"ogółem";"2002";67117;"osoba";"";
1812000;"Powiat niżański";"ogółem";"ogółem";"2003";67194;"osoba";"";
1812000;"Powiat niżański";"ogółem";"ogółem";"2004";67116;"osoba";"";
1812000;"Powiat niżański";"ogółem";"ogółem";"2005";67065;"osoba";"";
1812000;"Powiat niżański";"ogółem";"ogółem";"2006";67085;"osoba";"";
1812000;"Powiat niżański";"ogółem";"ogółem";"2007";67044;"osoba";"";
1812000;"Powiat niżański";"ogółem";"ogółem";"2008";67019;"osoba";"";
1812000;"Powiat niżański";"ogółem";"ogółem";"2009";66947;"osoba";"";
1812000;"Powiat niżański";"ogółem";"ogółem";"2010";67842;"osoba";"";
1812000;"Powiat niżański";"ogółem";"ogółem";"2011";67721;"osoba";"";
1812000;"Powiat niżański";"ogółem";"ogółem";"2012";67656;"osoba";"";
1812000;"Powiat niżański";"ogółem";"ogółem";"2013";67521;"osoba";"";
1812000;"Powiat niżański";"ogółem";"ogółem";"2014";67353;"osoba";"";
1812000;"Powiat niżański";"ogółem";"ogółem";"2015";67178;"osoba";"";
1812000;"Powiat niżański";"ogółem";"ogółem";"2016";66911;"osoba";"";
1812000;"Powiat niżański";"ogółem";"ogółem";"2017";66917;"osoba";"";
1812000;"Powiat niżański";"ogółem";"ogółem";"2018";66843;"osoba";"";
1812000;"Powiat niżański";"ogółem";"ogółem";"2019";;"osoba";"n";
1813000;"Powiat przemyski";"ogółem";"ogółem";"2002";71225;"osoba";"";
1813000;"Powiat przemyski";"ogółem";"ogółem";"2003";71338;"osoba";"";
1813000;"Powiat przemyski";"ogółem";"ogółem";"2004";71123;"osoba";"";
1813000;"Powiat przemyski";"ogółem";"ogółem";"2005";70890;"osoba";"";
1813000;"Powiat przemyski";"ogółem";"ogółem";"2006";71101;"osoba";"";
1813000;"Powiat przemyski";"ogółem";"ogółem";"2007";71078;"osoba";"";
1813000;"Powiat przemyski";"ogółem";"ogółem";"2008";71177;"osoba";"";
1813000;"Powiat przemyski";"ogółem";"ogółem";"2009";71231;"osoba";"";
1813000;"Powiat przemyski";"ogółem";"ogółem";"2010";73636;"osoba";"";
1813000;"Powiat przemyski";"ogółem";"ogółem";"2011";73778;"osoba";"";
1813000;"Powiat przemyski";"ogółem";"ogółem";"2012";74053;"osoba";"";
1813000;"Powiat przemyski";"ogółem";"ogółem";"2013";74225;"osoba";"";
1813000;"Powiat przemyski";"ogółem";"ogółem";"2014";74067;"osoba";"";
1813000;"Powiat przemyski";"ogółem";"ogółem";"2015";74315;"osoba";"";
1813000;"Powiat przemyski";"ogółem";"ogółem";"2016";74360;"osoba";"";
1813000;"Powiat przemyski";"ogółem";"ogółem";"2017";74440;"osoba";"";
1813000;"Powiat przemyski";"ogółem";"ogółem";"2018";74398;"osoba";"";
1813000;"Powiat przemyski";"ogółem";"ogółem";"2019";;"osoba";"n";
1814000;"Powiat przeworski";"ogółem";"ogółem";"2002";78871;"osoba";"";
1814000;"Powiat przeworski";"ogółem";"ogółem";"2003";78790;"osoba";"";
1814000;"Powiat przeworski";"ogółem";"ogółem";"2004";78679;"osoba";"";
1814000;"Powiat przeworski";"ogółem";"ogółem";"2005";78717;"osoba";"";
1814000;"Powiat przeworski";"ogółem";"ogółem";"2006";78637;"osoba";"";
1814000;"Powiat przeworski";"ogółem";"ogółem";"2007";78591;"osoba";"";
1814000;"Powiat przeworski";"ogółem";"ogółem";"2008";78576;"osoba";"";
1814000;"Powiat przeworski";"ogółem";"ogółem";"2009";78630;"osoba";"";
1814000;"Powiat przeworski";"ogółem";"ogółem";"2010";79445;"osoba";"";
1814000;"Powiat przeworski";"ogółem";"ogółem";"2011";79355;"osoba";"";
1814000;"Powiat przeworski";"ogółem";"ogółem";"2012";79304;"osoba";"";
1814000;"Powiat przeworski";"ogółem";"ogółem";"2013";79262;"osoba";"";
1814000;"Powiat przeworski";"ogółem";"ogółem";"2014";79027;"osoba";"";
1814000;"Powiat przeworski";"ogółem";"ogółem";"2015";78869;"osoba";"";
1814000;"Powiat przeworski";"ogółem";"ogółem";"2016";78735;"osoba";"";
1814000;"Powiat przeworski";"ogółem";"ogółem";"2017";78644;"osoba";"";
1814000;"Powiat przeworski";"ogółem";"ogółem";"2018";78458;"osoba";"";
1814000;"Powiat przeworski";"ogółem";"ogółem";"2019";;"osoba";"n";
1815000;"Powiat ropczycko-sędziszowski";"ogółem";"ogółem";"2002";70901;"osoba";"";
1815000;"Powiat ropczycko-sędziszowski";"ogółem";"ogółem";"2003";71016;"osoba";"";
1815000;"Powiat ropczycko-sędziszowski";"ogółem";"ogółem";"2004";71081;"osoba";"";
1815000;"Powiat ropczycko-sędziszowski";"ogółem";"ogółem";"2005";71218;"osoba";"";
1815000;"Powiat ropczycko-sędziszowski";"ogółem";"ogółem";"2006";71275;"osoba";"";
1815000;"Powiat ropczycko-sędziszowski";"ogółem";"ogółem";"2007";71303;"osoba";"";
1815000;"Powiat ropczycko-sędziszowski";"ogółem";"ogółem";"2008";71470;"osoba";"";
1815000;"Powiat ropczycko-sędziszowski";"ogółem";"ogółem";"2009";71751;"osoba";"";
1815000;"Powiat ropczycko-sędziszowski";"ogółem";"ogółem";"2010";73011;"osoba";"";
1815000;"Powiat ropczycko-sędziszowski";"ogółem";"ogółem";"2011";73166;"osoba";"";
1815000;"Powiat ropczycko-sędziszowski";"ogółem";"ogółem";"2012";73358;"osoba";"";
1815000;"Powiat ropczycko-sędziszowski";"ogółem";"ogółem";"2013";73551;"osoba";"";
1815000;"Powiat ropczycko-sędziszowski";"ogółem";"ogółem";"2014";73680;"osoba";"";
1815000;"Powiat ropczycko-sędziszowski";"ogółem";"ogółem";"2015";73756;"osoba";"";
1815000;"Powiat ropczycko-sędziszowski";"ogółem";"ogółem";"2016";73956;"osoba";"";
1815000;"Powiat ropczycko-sędziszowski";"ogółem";"ogółem";"2017";74198;"osoba";"";
1815000;"Powiat ropczycko-sędziszowski";"ogółem";"ogółem";"2018";74374;"osoba";"";
1815000;"Powiat ropczycko-sędziszowski";"ogółem";"ogółem";"2019";;"osoba";"n";
1816000;"Powiat rzeszowski";"ogółem";"ogółem";"2002";169892;"osoba";"";
1816000;"Powiat rzeszowski";"ogółem";"ogółem";"2003";171205;"osoba";"";
1816000;"Powiat rzeszowski";"ogółem";"ogółem";"2004";172445;"osoba";"";
1816000;"Powiat rzeszowski";"ogółem";"ogółem";"2005";173774;"osoba";"";
1816000;"Powiat rzeszowski";"ogółem";"ogółem";"2006";170065;"osoba";"";
1816000;"Powiat rzeszowski";"ogółem";"ogółem";"2007";168189;"osoba";"";
1816000;"Powiat rzeszowski";"ogółem";"ogółem";"2008";165808;"osoba";"";
1816000;"Powiat rzeszowski";"ogółem";"ogółem";"2009";164900;"osoba";"";
1816000;"Powiat rzeszowski";"ogółem";"ogółem";"2010";162770;"osoba";"";
1816000;"Powiat rzeszowski";"ogółem";"ogółem";"2011";163859;"osoba";"";
1816000;"Powiat rzeszowski";"ogółem";"ogółem";"2012";164765;"osoba";"";
1816000;"Powiat rzeszowski";"ogółem";"ogółem";"2013";165835;"osoba";"";
1816000;"Powiat rzeszowski";"ogółem";"ogółem";"2014";166643;"osoba";"";
1816000;"Powiat rzeszowski";"ogółem";"ogółem";"2015";167342;"osoba";"";
1816000;"Powiat rzeszowski";"ogółem";"ogółem";"2016";168337;"osoba";"";
1816000;"Powiat rzeszowski";"ogółem";"ogółem";"2017";169165;"osoba";"";
1816000;"Powiat rzeszowski";"ogółem";"ogółem";"2018";170486;"osoba";"";
1816000;"Powiat rzeszowski";"ogółem";"ogółem";"2019";;"osoba";"n";
1817000;"Powiat sanocki";"ogółem";"ogółem";"2002";94672;"osoba";"";
1817000;"Powiat sanocki";"ogółem";"ogółem";"2003";94539;"osoba";"";
1817000;"Powiat sanocki";"ogółem";"ogółem";"2004";94617;"osoba";"";
1817000;"Powiat sanocki";"ogółem";"ogółem";"2005";94733;"osoba";"";
1817000;"Powiat sanocki";"ogółem";"ogółem";"2006";94719;"osoba";"";
1817000;"Powiat sanocki";"ogółem";"ogółem";"2007";94666;"osoba";"";
1817000;"Powiat sanocki";"ogółem";"ogółem";"2008";94882;"osoba";"";
1817000;"Powiat sanocki";"ogółem";"ogółem";"2009";94857;"osoba";"";
1817000;"Powiat sanocki";"ogółem";"ogółem";"2010";96258;"osoba";"";
1817000;"Powiat sanocki";"ogółem";"ogółem";"2011";96174;"osoba";"";
1817000;"Powiat sanocki";"ogółem";"ogółem";"2012";96325;"osoba";"";
1817000;"Powiat sanocki";"ogółem";"ogółem";"2013";96096;"osoba";"";
1817000;"Powiat sanocki";"ogółem";"ogółem";"2014";95826;"osoba";"";
1817000;"Powiat sanocki";"ogółem";"ogółem";"2015";95645;"osoba";"";
1817000;"Powiat sanocki";"ogółem";"ogółem";"2016";95485;"osoba";"";
1817000;"Powiat sanocki";"ogółem";"ogółem";"2017";95035;"osoba";"";
1817000;"Powiat sanocki";"ogółem";"ogółem";"2018";94758;"osoba";"";
1817000;"Powiat sanocki";"ogółem";"ogółem";"2019";;"osoba";"n";
1818000;"Powiat stalowowolski";"ogółem";"ogółem";"2002";110389;"osoba";"";
1818000;"Powiat stalowowolski";"ogółem";"ogółem";"2003";109813;"osoba";"";
1818000;"Powiat stalowowolski";"ogółem";"ogółem";"2004";109641;"osoba";"";
1818000;"Powiat stalowowolski";"ogółem";"ogółem";"2005";109410;"osoba";"";
1818000;"Powiat stalowowolski";"ogółem";"ogółem";"2006";108830;"osoba";"";
1818000;"Powiat stalowowolski";"ogółem";"ogółem";"2007";108522;"osoba";"";
1818000;"Powiat stalowowolski";"ogółem";"ogółem";"2008";108162;"osoba";"";
1818000;"Powiat stalowowolski";"ogółem";"ogółem";"2009";107815;"osoba";"";
1818000;"Powiat stalowowolski";"ogółem";"ogółem";"2010";109889;"osoba";"";
1818000;"Powiat stalowowolski";"ogółem";"ogółem";"2011";109502;"osoba";"";
1818000;"Powiat stalowowolski";"ogółem";"ogółem";"2012";109111;"osoba";"";
1818000;"Powiat stalowowolski";"ogółem";"ogółem";"2013";108664;"osoba";"";
1818000;"Powiat stalowowolski";"ogółem";"ogółem";"2014";108280;"osoba";"";
1818000;"Powiat stalowowolski";"ogółem";"ogółem";"2015";107946;"osoba";"";
1818000;"Powiat stalowowolski";"ogółem";"ogółem";"2016";107576;"osoba";"";
1818000;"Powiat stalowowolski";"ogółem";"ogółem";"2017";107138;"osoba";"";
1818000;"Powiat stalowowolski";"ogółem";"ogółem";"2018";106619;"osoba";"";
1818000;"Powiat stalowowolski";"ogółem";"ogółem";"2019";;"osoba";"n";
1819000;"Powiat strzyżowski";"ogółem";"ogółem";"2002";61931;"osoba";"";
1819000;"Powiat strzyżowski";"ogółem";"ogółem";"2003";61889;"osoba";"";
1819000;"Powiat strzyżowski";"ogółem";"ogółem";"2004";61973;"osoba";"";
1819000;"Powiat strzyżowski";"ogółem";"ogółem";"2005";61978;"osoba";"";
1819000;"Powiat strzyżowski";"ogółem";"ogółem";"2006";61905;"osoba";"";
1819000;"Powiat strzyżowski";"ogółem";"ogółem";"2007";61924;"osoba";"";
1819000;"Powiat strzyżowski";"ogółem";"ogółem";"2008";61864;"osoba";"";
1819000;"Powiat strzyżowski";"ogółem";"ogółem";"2009";61897;"osoba";"";
1819000;"Powiat strzyżowski";"ogółem";"ogółem";"2010";62415;"osoba";"";
1819000;"Powiat strzyżowski";"ogółem";"ogółem";"2011";62318;"osoba";"";
1819000;"Powiat strzyżowski";"ogółem";"ogółem";"2012";62262;"osoba";"";
1819000;"Powiat strzyżowski";"ogółem";"ogółem";"2013";62095;"osoba";"";
1819000;"Powiat strzyżowski";"ogółem";"ogółem";"2014";61912;"osoba";"";
1819000;"Powiat strzyżowski";"ogółem";"ogółem";"2015";61852;"osoba";"";
1819000;"Powiat strzyżowski";"ogółem";"ogółem";"2016";61781;"osoba";"";
1819000;"Powiat strzyżowski";"ogółem";"ogółem";"2017";61690;"osoba";"";
1819000;"Powiat strzyżowski";"ogółem";"ogółem";"2018";61558;"osoba";"";
1819000;"Powiat strzyżowski";"ogółem";"ogółem";"2019";;"osoba";"n";
1820000;"Powiat tarnobrzeski";"ogółem";"ogółem";"2002";54009;"osoba";"";
1820000;"Powiat tarnobrzeski";"ogółem";"ogółem";"2003";54060;"osoba";"";
1820000;"Powiat tarnobrzeski";"ogółem";"ogółem";"2004";53879;"osoba";"";
1820000;"Powiat tarnobrzeski";"ogółem";"ogółem";"2005";53790;"osoba";"";
1820000;"Powiat tarnobrzeski";"ogółem";"ogółem";"2006";53713;"osoba";"";
1820000;"Powiat tarnobrzeski";"ogółem";"ogółem";"2007";53643;"osoba";"";
1820000;"Powiat tarnobrzeski";"ogółem";"ogółem";"2008";53586;"osoba";"";
1820000;"Powiat tarnobrzeski";"ogółem";"ogółem";"2009";53487;"osoba";"";
1820000;"Powiat tarnobrzeski";"ogółem";"ogółem";"2010";54397;"osoba";"";
1820000;"Powiat tarnobrzeski";"ogółem";"ogółem";"2011";54280;"osoba";"";
1820000;"Powiat tarnobrzeski";"ogółem";"ogółem";"2012";54034;"osoba";"";
1820000;"Powiat tarnobrzeski";"ogółem";"ogółem";"2013";53918;"osoba";"";
1820000;"Powiat tarnobrzeski";"ogółem";"ogółem";"2014";53798;"osoba";"";
1820000;"Powiat tarnobrzeski";"ogółem";"ogółem";"2015";53711;"osoba";"";
1820000;"Powiat tarnobrzeski";"ogółem";"ogółem";"2016";53481;"osoba";"";
1820000;"Powiat tarnobrzeski";"ogółem";"ogółem";"2017";53388;"osoba";"";
1820000;"Powiat tarnobrzeski";"ogółem";"ogółem";"2018";53236;"osoba";"";
1820000;"Powiat tarnobrzeski";"ogółem";"ogółem";"2019";;"osoba";"n";
1821000;"Powiat leski";"ogółem";"ogółem";"2002";26598;"osoba";"";
1821000;"Powiat leski";"ogółem";"ogółem";"2003";26680;"osoba";"";
1821000;"Powiat leski";"ogółem";"ogółem";"2004";26593;"osoba";"";
1821000;"Powiat leski";"ogółem";"ogółem";"2005";26643;"osoba";"";
1821000;"Powiat leski";"ogółem";"ogółem";"2006";26578;"osoba";"";
1821000;"Powiat leski";"ogółem";"ogółem";"2007";26535;"osoba";"";
1821000;"Powiat leski";"ogółem";"ogółem";"2008";26530;"osoba";"";
1821000;"Powiat leski";"ogółem";"ogółem";"2009";26608;"osoba";"";
1821000;"Powiat leski";"ogółem";"ogółem";"2010";26959;"osoba";"";
1821000;"Powiat leski";"ogółem";"ogółem";"2011";26950;"osoba";"";
1821000;"Powiat leski";"ogółem";"ogółem";"2012";26828;"osoba";"";
1821000;"Powiat leski";"ogółem";"ogółem";"2013";26783;"osoba";"";
1821000;"Powiat leski";"ogółem";"ogółem";"2014";26821;"osoba";"";
1821000;"Powiat leski";"ogółem";"ogółem";"2015";26747;"osoba";"";
1821000;"Powiat leski";"ogółem";"ogółem";"2016";26691;"osoba";"";
1821000;"Powiat leski";"ogółem";"ogółem";"2017";26606;"osoba";"";
1821000;"Powiat leski";"ogółem";"ogółem";"2018";26562;"osoba";"";
1821000;"Powiat leski";"ogółem";"ogółem";"2019";;"osoba";"n";
1861000;"Powiat m.Krosno";"ogółem";"ogółem";"2002";48249;"osoba";"";
1861000;"Powiat m.Krosno";"ogółem";"ogółem";"2003";48025;"osoba";"";
1861000;"Powiat m.Krosno";"ogółem";"ogółem";"2004";48060;"osoba";"";
1861000;"Powiat m.Krosno";"ogółem";"ogółem";"2005";47817;"osoba";"";
1861000;"Powiat m.Krosno";"ogółem";"ogółem";"2006";47723;"osoba";"";
1861000;"Powiat m.Krosno";"ogółem";"ogółem";"2007";47479;"osoba";"";
1861000;"Powiat m.Krosno";"ogółem";"ogółem";"2008";47534;"osoba";"";
1861000;"Powiat m.Krosno";"ogółem";"ogółem";"2009";47534;"osoba";"";
1861000;"Powiat m.Krosno";"ogółem";"ogółem";"2010";47516;"osoba";"";
1861000;"Powiat m.Krosno";"ogółem";"ogółem";"2011";47348;"osoba";"";
1861000;"Powiat m.Krosno";"ogółem";"ogółem";"2012";47307;"osoba";"";
1861000;"Powiat m.Krosno";"ogółem";"ogółem";"2013";47223;"osoba";"";
1861000;"Powiat m.Krosno";"ogółem";"ogółem";"2014";46934;"osoba";"";
1861000;"Powiat m.Krosno";"ogółem";"ogółem";"2015";46775;"osoba";"";
1861000;"Powiat m.Krosno";"ogółem";"ogółem";"2016";46565;"osoba";"";
1861000;"Powiat m.Krosno";"ogółem";"ogółem";"2017";46600;"osoba";"";
1861000;"Powiat m.Krosno";"ogółem";"ogółem";"2018";46511;"osoba";"";
1861000;"Powiat m.Krosno";"ogółem";"ogółem";"2019";;"osoba";"n";
1862000;"Powiat m.Przemyśl";"ogółem";"ogółem";"2002";67787;"osoba";"";
1862000;"Powiat m.Przemyśl";"ogółem";"ogółem";"2003";67547;"osoba";"";
1862000;"Powiat m.Przemyśl";"ogółem";"ogółem";"2004";67847;"osoba";"";
1862000;"Powiat m.Przemyśl";"ogółem";"ogółem";"2005";66909;"osoba";"";
1862000;"Powiat m.Przemyśl";"ogółem";"ogółem";"2006";67127;"osoba";"";
1862000;"Powiat m.Przemyśl";"ogółem";"ogółem";"2007";66867;"osoba";"";
1862000;"Powiat m.Przemyśl";"ogółem";"ogółem";"2008";66488;"osoba";"";
1862000;"Powiat m.Przemyśl";"ogółem";"ogółem";"2009";66389;"osoba";"";
