"Kod";"Nazwa";"Wskaźniki";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
3212000;"Powiat pyrzycki";"wypadki drogowe na 100 tys. ludności";"2013";41,9;"osoba";"";
3212000;"Powiat pyrzycki";"wypadki drogowe na 100 tys. ludności";"2014";49,4;"osoba";"";
3212000;"Powiat pyrzycki";"wypadki drogowe na 100 tys. ludności";"2015";37,1;"osoba";"";
3212000;"Powiat pyrzycki";"wypadki drogowe na 100 tys. ludności";"2016";47,3;"osoba";"";
3212000;"Powiat pyrzycki";"wypadki drogowe na 100 tys. ludności";"2017";45,1;"osoba";"";
3212000;"Powiat pyrzycki";"wypadki drogowe na 100 tys. ludności";"2018";40,2;"osoba";"";
3212000;"Powiat pyrzycki";"wypadki drogowe na 100 tys. ludności";"2019";;"osoba";"n";
3212000;"Powiat pyrzycki";"ofiary śmiertelne na 100 tys. pojazdów";"2002";;"osoba";"";
3212000;"Powiat pyrzycki";"ofiary śmiertelne na 100 tys. pojazdów";"2003";;"osoba";"";
3212000;"Powiat pyrzycki";"ofiary śmiertelne na 100 tys. pojazdów";"2004";;"osoba";"";
3212000;"Powiat pyrzycki";"ofiary śmiertelne na 100 tys. pojazdów";"2005";;"osoba";"";
3212000;"Powiat pyrzycki";"ofiary śmiertelne na 100 tys. pojazdów";"2006";;"osoba";"";
3212000;"Powiat pyrzycki";"ofiary śmiertelne na 100 tys. pojazdów";"2007";;"osoba";"";
3212000;"Powiat pyrzycki";"ofiary śmiertelne na 100 tys. pojazdów";"2008";;"osoba";"";
3212000;"Powiat pyrzycki";"ofiary śmiertelne na 100 tys. pojazdów";"2009";;"osoba";"";
3212000;"Powiat pyrzycki";"ofiary śmiertelne na 100 tys. pojazdów";"2010";;"osoba";"";
3212000;"Powiat pyrzycki";"ofiary śmiertelne na 100 tys. pojazdów";"2011";29,13;"osoba";"";
3212000;"Powiat pyrzycki";"ofiary śmiertelne na 100 tys. pojazdów";"2012";21,14;"osoba";"";
3212000;"Powiat pyrzycki";"ofiary śmiertelne na 100 tys. pojazdów";"2013";10,20;"osoba";"";
3212000;"Powiat pyrzycki";"ofiary śmiertelne na 100 tys. pojazdów";"2014";13,12;"osoba";"";
3212000;"Powiat pyrzycki";"ofiary śmiertelne na 100 tys. pojazdów";"2015";25,36;"osoba";"";
3212000;"Powiat pyrzycki";"ofiary śmiertelne na 100 tys. pojazdów";"2016";18,40;"osoba";"";
3212000;"Powiat pyrzycki";"ofiary śmiertelne na 100 tys. pojazdów";"2017";8,95;"osoba";"";
3212000;"Powiat pyrzycki";"ofiary śmiertelne na 100 tys. pojazdów";"2018";8,67;"osoba";"";
3212000;"Powiat pyrzycki";"ofiary śmiertelne na 100 tys. pojazdów";"2019";;"osoba";"n";
3212000;"Powiat pyrzycki";"ofiary śmiertelne na 100 tys. ludności";"2002";;"osoba";"";
3212000;"Powiat pyrzycki";"ofiary śmiertelne na 100 tys. ludności";"2003";;"osoba";"";
3212000;"Powiat pyrzycki";"ofiary śmiertelne na 100 tys. ludności";"2004";;"osoba";"";
3212000;"Powiat pyrzycki";"ofiary śmiertelne na 100 tys. ludności";"2005";;"osoba";"";
3212000;"Powiat pyrzycki";"ofiary śmiertelne na 100 tys. ludności";"2006";;"osoba";"";
3212000;"Powiat pyrzycki";"ofiary śmiertelne na 100 tys. ludności";"2007";;"osoba";"";
3212000;"Powiat pyrzycki";"ofiary śmiertelne na 100 tys. ludności";"2008";;"osoba";"";
3212000;"Powiat pyrzycki";"ofiary śmiertelne na 100 tys. ludności";"2009";;"osoba";"";
3212000;"Powiat pyrzycki";"ofiary śmiertelne na 100 tys. ludności";"2010";;"osoba";"";
3212000;"Powiat pyrzycki";"ofiary śmiertelne na 100 tys. ludności";"2011";19,60;"osoba";"";
3212000;"Powiat pyrzycki";"ofiary śmiertelne na 100 tys. ludności";"2012";14,77;"osoba";"";
3212000;"Powiat pyrzycki";"ofiary śmiertelne na 100 tys. ludności";"2013";7,39;"osoba";"";
3212000;"Powiat pyrzycki";"ofiary śmiertelne na 100 tys. ludności";"2014";9,88;"osoba";"";
3212000;"Powiat pyrzycki";"ofiary śmiertelne na 100 tys. ludności";"2015";19,81;"osoba";"";
3212000;"Powiat pyrzycki";"ofiary śmiertelne na 100 tys. ludności";"2016";14,95;"osoba";"";
3212000;"Powiat pyrzycki";"ofiary śmiertelne na 100 tys. ludności";"2017";7,51;"osoba";"";
3212000;"Powiat pyrzycki";"ofiary śmiertelne na 100 tys. ludności";"2018";7,54;"osoba";"";
3212000;"Powiat pyrzycki";"ofiary śmiertelne na 100 tys. ludności";"2019";;"osoba";"n";
3212000;"Powiat pyrzycki";"ofiary śmiertelne na 100 wypadków";"2002";;"osoba";"";
3212000;"Powiat pyrzycki";"ofiary śmiertelne na 100 wypadków";"2003";;"osoba";"";
3212000;"Powiat pyrzycki";"ofiary śmiertelne na 100 wypadków";"2004";;"osoba";"";
3212000;"Powiat pyrzycki";"ofiary śmiertelne na 100 wypadków";"2005";;"osoba";"";
3212000;"Powiat pyrzycki";"ofiary śmiertelne na 100 wypadków";"2006";;"osoba";"";
3212000;"Powiat pyrzycki";"ofiary śmiertelne na 100 wypadków";"2007";;"osoba";"";
3212000;"Powiat pyrzycki";"ofiary śmiertelne na 100 wypadków";"2008";;"osoba";"";
3212000;"Powiat pyrzycki";"ofiary śmiertelne na 100 wypadków";"2009";;"osoba";"";
3212000;"Powiat pyrzycki";"ofiary śmiertelne na 100 wypadków";"2010";;"osoba";"";
3212000;"Powiat pyrzycki";"ofiary śmiertelne na 100 wypadków";"2011";33,3;"osoba";"";
3212000;"Powiat pyrzycki";"ofiary śmiertelne na 100 wypadków";"2012";27,3;"osoba";"";
3212000;"Powiat pyrzycki";"ofiary śmiertelne na 100 wypadków";"2013";17,6;"osoba";"";
3212000;"Powiat pyrzycki";"ofiary śmiertelne na 100 wypadków";"2014";20,0;"osoba";"";
3212000;"Powiat pyrzycki";"ofiary śmiertelne na 100 wypadków";"2015";53,3;"osoba";"";
3212000;"Powiat pyrzycki";"ofiary śmiertelne na 100 wypadków";"2016";31,6;"osoba";"";
3212000;"Powiat pyrzycki";"ofiary śmiertelne na 100 wypadków";"2017";16,7;"osoba";"";
3212000;"Powiat pyrzycki";"ofiary śmiertelne na 100 wypadków";"2018";18,8;"osoba";"";
3212000;"Powiat pyrzycki";"ofiary śmiertelne na 100 wypadków";"2019";;"osoba";"n";
3212000;"Powiat pyrzycki";"ranni na 100 tys. pojazdów";"2002";;"osoba";"";
3212000;"Powiat pyrzycki";"ranni na 100 tys. pojazdów";"2003";;"osoba";"";
3212000;"Powiat pyrzycki";"ranni na 100 tys. pojazdów";"2004";;"osoba";"";
3212000;"Powiat pyrzycki";"ranni na 100 tys. pojazdów";"2005";;"osoba";"";
3212000;"Powiat pyrzycki";"ranni na 100 tys. pojazdów";"2006";;"osoba";"";
3212000;"Powiat pyrzycki";"ranni na 100 tys. pojazdów";"2007";;"osoba";"";
3212000;"Powiat pyrzycki";"ranni na 100 tys. pojazdów";"2008";;"osoba";"";
3212000;"Powiat pyrzycki";"ranni na 100 tys. pojazdów";"2009";;"osoba";"";
3212000;"Powiat pyrzycki";"ranni na 100 tys. pojazdów";"2010";;"osoba";"";
3212000;"Powiat pyrzycki";"ranni na 100 tys. pojazdów";"2011";98,30;"osoba";"";
3212000;"Powiat pyrzycki";"ranni na 100 tys. pojazdów";"2012";91,59;"osoba";"";
3212000;"Powiat pyrzycki";"ranni na 100 tys. pojazdów";"2013";57,79;"osoba";"";
3212000;"Powiat pyrzycki";"ranni na 100 tys. pojazdów";"2014";75,44;"osoba";"";
3212000;"Powiat pyrzycki";"ranni na 100 tys. pojazdów";"2015";44,39;"osoba";"";
3212000;"Powiat pyrzycki";"ranni na 100 tys. pojazdów";"2016";95,09;"osoba";"";
3212000;"Powiat pyrzycki";"ranni na 100 tys. pojazdów";"2017";65,64;"osoba";"";
3212000;"Powiat pyrzycki";"ranni na 100 tys. pojazdów";"2018";43,36;"osoba";"";
3212000;"Powiat pyrzycki";"ranni na 100 tys. pojazdów";"2019";;"osoba";"n";
3212000;"Powiat pyrzycki";"ranni na 100 wypadków";"2002";;"osoba";"";
3212000;"Powiat pyrzycki";"ranni na 100 wypadków";"2003";;"osoba";"";
3212000;"Powiat pyrzycki";"ranni na 100 wypadków";"2004";;"osoba";"";
3212000;"Powiat pyrzycki";"ranni na 100 wypadków";"2005";;"osoba";"";
3212000;"Powiat pyrzycki";"ranni na 100 wypadków";"2006";;"osoba";"";
3212000;"Powiat pyrzycki";"ranni na 100 wypadków";"2007";;"osoba";"";
3212000;"Powiat pyrzycki";"ranni na 100 wypadków";"2008";;"osoba";"";
3212000;"Powiat pyrzycki";"ranni na 100 wypadków";"2009";;"osoba";"";
3212000;"Powiat pyrzycki";"ranni na 100 wypadków";"2010";;"osoba";"";
3212000;"Powiat pyrzycki";"ranni na 100 wypadków";"2011";112,5;"osoba";"";
3212000;"Powiat pyrzycki";"ranni na 100 wypadków";"2012";118,2;"osoba";"";
3212000;"Powiat pyrzycki";"ranni na 100 wypadków";"2013";100,0;"osoba";"";
3212000;"Powiat pyrzycki";"ranni na 100 wypadków";"2014";115,0;"osoba";"";
3212000;"Powiat pyrzycki";"ranni na 100 wypadków";"2015";93,3;"osoba";"";
3212000;"Powiat pyrzycki";"ranni na 100 wypadków";"2016";163,2;"osoba";"";
3212000;"Powiat pyrzycki";"ranni na 100 wypadków";"2017";122,2;"osoba";"";
3212000;"Powiat pyrzycki";"ranni na 100 wypadków";"2018";93,8;"osoba";"";
3212000;"Powiat pyrzycki";"ranni na 100 wypadków";"2019";;"osoba";"n";
3213000;"Powiat sławieński";"wypadki drogowe na 100 tys. ludności";"2002";;"osoba";"";
3213000;"Powiat sławieński";"wypadki drogowe na 100 tys. ludności";"2003";;"osoba";"";
3213000;"Powiat sławieński";"wypadki drogowe na 100 tys. ludności";"2004";;"osoba";"";
3213000;"Powiat sławieński";"wypadki drogowe na 100 tys. ludności";"2005";;"osoba";"";
3213000;"Powiat sławieński";"wypadki drogowe na 100 tys. ludności";"2006";;"osoba";"";
3213000;"Powiat sławieński";"wypadki drogowe na 100 tys. ludności";"2007";;"osoba";"";
3213000;"Powiat sławieński";"wypadki drogowe na 100 tys. ludności";"2008";;"osoba";"";
3213000;"Powiat sławieński";"wypadki drogowe na 100 tys. ludności";"2009";;"osoba";"";
3213000;"Powiat sławieński";"wypadki drogowe na 100 tys. ludności";"2010";;"osoba";"";
3213000;"Powiat sławieński";"wypadki drogowe na 100 tys. ludności";"2011";80,8;"osoba";"";
3213000;"Powiat sławieński";"wypadki drogowe na 100 tys. ludności";"2012";79,3;"osoba";"";
3213000;"Powiat sławieński";"wypadki drogowe na 100 tys. ludności";"2013";60,5;"osoba";"";
3213000;"Powiat sławieński";"wypadki drogowe na 100 tys. ludności";"2014";48,4;"osoba";"";
3213000;"Powiat sławieński";"wypadki drogowe na 100 tys. ludności";"2015";41,9;"osoba";"";
3213000;"Powiat sławieński";"wypadki drogowe na 100 tys. ludności";"2016";77,2;"osoba";"";
3213000;"Powiat sławieński";"wypadki drogowe na 100 tys. ludności";"2017";47,5;"osoba";"";
3213000;"Powiat sławieński";"wypadki drogowe na 100 tys. ludności";"2018";51,3;"osoba";"";
3213000;"Powiat sławieński";"wypadki drogowe na 100 tys. ludności";"2019";;"osoba";"n";
3213000;"Powiat sławieński";"ofiary śmiertelne na 100 tys. pojazdów";"2002";;"osoba";"";
3213000;"Powiat sławieński";"ofiary śmiertelne na 100 tys. pojazdów";"2003";;"osoba";"";
3213000;"Powiat sławieński";"ofiary śmiertelne na 100 tys. pojazdów";"2004";;"osoba";"";
3213000;"Powiat sławieński";"ofiary śmiertelne na 100 tys. pojazdów";"2005";;"osoba";"";
3213000;"Powiat sławieński";"ofiary śmiertelne na 100 tys. pojazdów";"2006";;"osoba";"";
3213000;"Powiat sławieński";"ofiary śmiertelne na 100 tys. pojazdów";"2007";;"osoba";"";
3213000;"Powiat sławieński";"ofiary śmiertelne na 100 tys. pojazdów";"2008";;"osoba";"";
3213000;"Powiat sławieński";"ofiary śmiertelne na 100 tys. pojazdów";"2009";;"osoba";"";
3213000;"Powiat sławieński";"ofiary śmiertelne na 100 tys. pojazdów";"2010";;"osoba";"";
3213000;"Powiat sławieński";"ofiary śmiertelne na 100 tys. pojazdów";"2011";36,86;"osoba";"";
3213000;"Powiat sławieński";"ofiary śmiertelne na 100 tys. pojazdów";"2012";20,73;"osoba";"";
3213000;"Powiat sławieński";"ofiary śmiertelne na 100 tys. pojazdów";"2013";25,42;"osoba";"";
3213000;"Powiat sławieński";"ofiary śmiertelne na 100 tys. pojazdów";"2014";32,43;"osoba";"";
3213000;"Powiat sławieński";"ofiary śmiertelne na 100 tys. pojazdów";"2015";10,31;"osoba";"";
3213000;"Powiat sławieński";"ofiary śmiertelne na 100 tys. pojazdów";"2016";22,14;"osoba";"";
3213000;"Powiat sławieński";"ofiary śmiertelne na 100 tys. pojazdów";"2017";16,63;"osoba";"";
3213000;"Powiat sławieński";"ofiary śmiertelne na 100 tys. pojazdów";"2018";22,74;"osoba";"";
3213000;"Powiat sławieński";"ofiary śmiertelne na 100 tys. pojazdów";"2019";;"osoba";"n";
3213000;"Powiat sławieński";"ofiary śmiertelne na 100 tys. ludności";"2002";;"osoba";"";
3213000;"Powiat sławieński";"ofiary śmiertelne na 100 tys. ludności";"2003";;"osoba";"";
3213000;"Powiat sławieński";"ofiary śmiertelne na 100 tys. ludności";"2004";;"osoba";"";
3213000;"Powiat sławieński";"ofiary śmiertelne na 100 tys. ludności";"2005";;"osoba";"";
3213000;"Powiat sławieński";"ofiary śmiertelne na 100 tys. ludności";"2006";;"osoba";"";
3213000;"Powiat sławieński";"ofiary śmiertelne na 100 tys. ludności";"2007";;"osoba";"";
3213000;"Powiat sławieński";"ofiary śmiertelne na 100 tys. ludności";"2008";;"osoba";"";
3213000;"Powiat sławieński";"ofiary śmiertelne na 100 tys. ludności";"2009";;"osoba";"";
3213000;"Powiat sławieński";"ofiary śmiertelne na 100 tys. ludności";"2010";;"osoba";"";
3213000;"Powiat sławieński";"ofiary śmiertelne na 100 tys. ludności";"2011";20,63;"osoba";"";
3213000;"Powiat sławieński";"ofiary śmiertelne na 100 tys. ludności";"2012";12,06;"osoba";"";
3213000;"Powiat sławieński";"ofiary śmiertelne na 100 tys. ludności";"2013";15,55;"osoba";"";
3213000;"Powiat sławieński";"ofiary śmiertelne na 100 tys. ludności";"2014";20,76;"osoba";"";
3213000;"Powiat sławieński";"ofiary śmiertelne na 100 tys. ludności";"2015";6,98;"osoba";"";
3213000;"Powiat sławieński";"ofiary śmiertelne na 100 tys. ludności";"2016";15,79;"osoba";"";
3213000;"Powiat sławieński";"ofiary śmiertelne na 100 tys. ludności";"2017";12,31;"osoba";"";
3213000;"Powiat sławieński";"ofiary śmiertelne na 100 tys. ludności";"2018";17,69;"osoba";"";
3213000;"Powiat sławieński";"ofiary śmiertelne na 100 tys. ludności";"2019";;"osoba";"n";
3213000;"Powiat sławieński";"ofiary śmiertelne na 100 wypadków";"2002";;"osoba";"";
3213000;"Powiat sławieński";"ofiary śmiertelne na 100 wypadków";"2003";;"osoba";"";
3213000;"Powiat sławieński";"ofiary śmiertelne na 100 wypadków";"2004";;"osoba";"";
3213000;"Powiat sławieński";"ofiary śmiertelne na 100 wypadków";"2005";;"osoba";"";
3213000;"Powiat sławieński";"ofiary śmiertelne na 100 wypadków";"2006";;"osoba";"";
3213000;"Powiat sławieński";"ofiary śmiertelne na 100 wypadków";"2007";;"osoba";"";
3213000;"Powiat sławieński";"ofiary śmiertelne na 100 wypadków";"2008";;"osoba";"";
3213000;"Powiat sławieński";"ofiary śmiertelne na 100 wypadków";"2009";;"osoba";"";
3213000;"Powiat sławieński";"ofiary śmiertelne na 100 wypadków";"2010";;"osoba";"";
3213000;"Powiat sławieński";"ofiary śmiertelne na 100 wypadków";"2011";25,5;"osoba";"";
3213000;"Powiat sławieński";"ofiary śmiertelne na 100 wypadków";"2012";15,2;"osoba";"";
3213000;"Powiat sławieński";"ofiary śmiertelne na 100 wypadków";"2013";25,7;"osoba";"";
3213000;"Powiat sławieński";"ofiary śmiertelne na 100 wypadków";"2014";42,9;"osoba";"";
3213000;"Powiat sławieński";"ofiary śmiertelne na 100 wypadków";"2015";16,7;"osoba";"";
3213000;"Powiat sławieński";"ofiary śmiertelne na 100 wypadków";"2016";20,5;"osoba";"";
3213000;"Powiat sławieński";"ofiary śmiertelne na 100 wypadków";"2017";25,9;"osoba";"";
3213000;"Powiat sławieński";"ofiary śmiertelne na 100 wypadków";"2018";34,5;"osoba";"";
3213000;"Powiat sławieński";"ofiary śmiertelne na 100 wypadków";"2019";;"osoba";"n";
3213000;"Powiat sławieński";"ranni na 100 tys. pojazdów";"2002";;"osoba";"";
3213000;"Powiat sławieński";"ranni na 100 tys. pojazdów";"2003";;"osoba";"";
3213000;"Powiat sławieński";"ranni na 100 tys. pojazdów";"2004";;"osoba";"";
3213000;"Powiat sławieński";"ranni na 100 tys. pojazdów";"2005";;"osoba";"";
3213000;"Powiat sławieński";"ranni na 100 tys. pojazdów";"2006";;"osoba";"";
3213000;"Powiat sławieński";"ranni na 100 tys. pojazdów";"2007";;"osoba";"";
3213000;"Powiat sławieński";"ranni na 100 tys. pojazdów";"2008";;"osoba";"";
3213000;"Powiat sławieński";"ranni na 100 tys. pojazdów";"2009";;"osoba";"";
3213000;"Powiat sławieński";"ranni na 100 tys. pojazdów";"2010";;"osoba";"";
3213000;"Powiat sławieński";"ranni na 100 tys. pojazdów";"2011";168,96;"osoba";"";
3213000;"Powiat sławieński";"ranni na 100 tys. pojazdów";"2012";213,24;"osoba";"";
3213000;"Powiat sławieński";"ranni na 100 tys. pojazdów";"2013";127,09;"osoba";"";
3213000;"Powiat sławieński";"ranni na 100 tys. pojazdów";"2014";54,06;"osoba";"";
3213000;"Powiat sławieński";"ranni na 100 tys. pojazdów";"2015";61,89;"osoba";"";
3213000;"Powiat sławieński";"ranni na 100 tys. pojazdów";"2016";130,36;"osoba";"";
3213000;"Powiat sławieński";"ranni na 100 tys. pojazdów";"2017";76,05;"osoba";"";
3213000;"Powiat sławieński";"ranni na 100 tys. pojazdów";"2018";81,87;"osoba";"";
3213000;"Powiat sławieński";"ranni na 100 tys. pojazdów";"2019";;"osoba";"n";
3213000;"Powiat sławieński";"ranni na 100 wypadków";"2002";;"osoba";"";
3213000;"Powiat sławieński";"ranni na 100 wypadków";"2003";;"osoba";"";
3213000;"Powiat sławieński";"ranni na 100 wypadków";"2004";;"osoba";"";
3213000;"Powiat sławieński";"ranni na 100 wypadków";"2005";;"osoba";"";
3213000;"Powiat sławieński";"ranni na 100 wypadków";"2006";;"osoba";"";
3213000;"Powiat sławieński";"ranni na 100 wypadków";"2007";;"osoba";"";
3213000;"Powiat sławieński";"ranni na 100 wypadków";"2008";;"osoba";"";
3213000;"Powiat sławieński";"ranni na 100 wypadków";"2009";;"osoba";"";
3213000;"Powiat sławieński";"ranni na 100 wypadków";"2010";;"osoba";"";
3213000;"Powiat sławieński";"ranni na 100 wypadków";"2011";117,0;"osoba";"";
3213000;"Powiat sławieński";"ranni na 100 wypadków";"2012";156,5;"osoba";"";
3213000;"Powiat sławieński";"ranni na 100 wypadków";"2013";128,6;"osoba";"";
3213000;"Powiat sławieński";"ranni na 100 wypadków";"2014";71,4;"osoba";"";
3213000;"Powiat sławieński";"ranni na 100 wypadków";"2015";100,0;"osoba";"";
3213000;"Powiat sławieński";"ranni na 100 wypadków";"2016";120,5;"osoba";"";
3213000;"Powiat sławieński";"ranni na 100 wypadków";"2017";118,5;"osoba";"";
3213000;"Powiat sławieński";"ranni na 100 wypadków";"2018";124,1;"osoba";"";
3213000;"Powiat sławieński";"ranni na 100 wypadków";"2019";;"osoba";"n";
3214000;"Powiat stargardzki";"wypadki drogowe na 100 tys. ludności";"2002";;"osoba";"";
3214000;"Powiat stargardzki";"wypadki drogowe na 100 tys. ludności";"2003";;"osoba";"";
3214000;"Powiat stargardzki";"wypadki drogowe na 100 tys. ludności";"2004";;"osoba";"";
3214000;"Powiat stargardzki";"wypadki drogowe na 100 tys. ludności";"2005";;"osoba";"";
3214000;"Powiat stargardzki";"wypadki drogowe na 100 tys. ludności";"2006";;"osoba";"";
3214000;"Powiat stargardzki";"wypadki drogowe na 100 tys. ludności";"2007";;"osoba";"";
3214000;"Powiat stargardzki";"wypadki drogowe na 100 tys. ludności";"2008";;"osoba";"";
3214000;"Powiat stargardzki";"wypadki drogowe na 100 tys. ludności";"2009";;"osoba";"";
3214000;"Powiat stargardzki";"wypadki drogowe na 100 tys. ludności";"2010";;"osoba";"";
3214000;"Powiat stargardzki";"wypadki drogowe na 100 tys. ludności";"2011";44,7;"osoba";"";
3214000;"Powiat stargardzki";"wypadki drogowe na 100 tys. ludności";"2012";47,9;"osoba";"";
3214000;"Powiat stargardzki";"wypadki drogowe na 100 tys. ludności";"2013";68,7;"osoba";"";
3214000;"Powiat stargardzki";"wypadki drogowe na 100 tys. ludności";"2014";66,3;"osoba";"";
3214000;"Powiat stargardzki";"wypadki drogowe na 100 tys. ludności";"2015";29,9;"osoba";"";
3214000;"Powiat stargardzki";"wypadki drogowe na 100 tys. ludności";"2016";56,5;"osoba";"";
3214000;"Powiat stargardzki";"wypadki drogowe na 100 tys. ludności";"2017";47,4;"osoba";"";
